probesetId	value	expr
1629137_at	0	empty
1629138_at	0	empty
1629139_at	0	empty
1629140_at	0	empty
1629141_at	0	empty
1629142_at	0	empty
1629143_at	0	empty
1629144_at	0	empty
1629145_at	0	empty
1629146_at	0	empty
1629147_at	0	empty
1629148_a_at	0	empty
1629149_at	1	normal
1629150_at	0	empty
1629151_at	0.4	low
1629152_at	3.5	high
1629153_s_at	1	normal
1629154_at	0	empty
1629155_at	1	normal
1629156_at	1	normal
1629157_at	0	empty
1629158_at	0	empty
1629159_at	0	empty
1629160_s_at	1.5	high
1629161_at	0	empty
1629162_at	0	empty
1629163_at	0	empty
1629164_at	0	empty
1629165_at	1	normal
1629166_at	0	empty
1629167_at	1	normal
1629168_s_at	0	empty
1629169_at	0	empty
1629170_s_at	0	empty
1629171_at	0	empty
1629172_s_at	0	empty
1629173_at	0	empty
1629174_at	0	empty
1629175_at	0	empty
1629176_at	3	high
1629177_at	0	empty
1629178_at	0	empty
1629179_at	0	empty
1629180_at	0.666666667	low
1629181_at	0	empty
1629182_at	0	empty
1629183_at	0	empty
1629184_at	1	normal
1629185_at	1	normal
1629186_a_at	0	empty
1629187_s_at	1	normal
1629188_at	3.5	high
1629189_at	1	normal
1629190_at	0	empty
1629191_s_at	0	empty
1629192_at	0	empty
1629193_at	0	empty
1629194_s_at	2	high
1629195_at	1	normal
1629196_at	0	empty
1629197_at	0	empty
1629198_at	1	normal
1629199_at	0	empty
1629200_at	0	empty
1629201_at	0	empty
1629202_at	0	empty
1629203_at	0	empty
1629204_a_at	0	empty
1629205_at	0	empty
1629206_at	0	empty
1629207_at	1	normal
1629208_at	0	empty
1629209_at	1	normal
1629210_at	0	empty
1629211_at	0	empty
1629212_at	0	empty
1629213_at	0	empty
1629214_at	0	empty
1629215_at	0	empty
1629216_at	2	high
1629217_at	0	empty
1629218_at	1	normal
1629219_at	0	empty
1629220_at	3.5	high
1629221_at	1.7	high
1629222_at	1.5	high
1629223_at	0	empty
1629224_at	0	empty
1629225_s_at	0	empty
1629226_at	0	empty
1629227_at	1	normal
1629228_at	1	normal
1629229_a_at	1	normal
1629230_at	0	empty
1629231_at	0	empty
1629232_at	1.7	high
1629233_s_at	0.4	low
1629234_at	1	normal
1629235_s_at	1	normal
1629236_at	0	empty
1629237_at	1	normal
1629238_at	0	empty
1629239_s_at	1	normal
1629240_at	0	empty
1629241_at	1	normal
1629242_x_at	0	empty
1629243_at	0	empty
1629244_at	0	empty
1629245_at	0	empty
1629246_at	1	normal
1629247_at	1	normal
1629248_at	3	high
1629249_at	0	empty
1629250_at	1	normal
1629251_at	0	empty
1629252_at	0.285714286	low
1629253_at	0	empty
1629254_at	0	empty
1629255_at	0	empty
1629256_a_at	1	normal
1629257_s_at	0	empty
1629258_at	0	empty
1629259_at	1	normal
1629260_at	0	empty
1629261_at	0	empty
1629262_at	0	empty
1629263_at	0	empty
1629264_at	0	empty
1629265_at	0	empty
1629266_s_at	0.833333333	low
1629267_at	0	empty
1629268_at	1	normal
1629269_at	0	empty
1629270_at	1	normal
1629271_at	1	normal
1629272_at	1	normal
1629273_at	0	empty
1629274_at	0	empty
1629275_at	0	empty
1629276_at	0	empty
1629277_at	1	normal
1629278_at	0	empty
1629279_at	1	normal
1629280_at	0	empty
1629281_at	0	empty
1629282_at	0	empty
1629283_at	0	empty
1629284_a_at	0	empty
1629285_at	0	empty
1629286_s_at	1	normal
1629287_at	0	empty
1629288_s_at	1	normal
1629289_at	0	empty
1629290_at	0	empty
1629291_at	0	empty
1629292_at	0	empty
1629293_at	1	normal
1629294_at	0	empty
1629295_at	0	empty
1629296_at	0	empty
1629297_at	0	empty
1629298_at	0	empty
1629299_at	0	empty
1629300_at	0	empty
1629301_at	0	empty
1629302_at	0	empty
1629303_at	0	empty
1629304_at	1	normal
1629305_at	1	normal
1629306_at	1	normal
1629307_s_at	1	normal
1629308_at	0	empty
1629309_at	1	normal
1629310_at	0	empty
1629311_at	0	empty
1629312_at	0	empty
1629313_at	0	empty
1629314_at	0	empty
1629315_at	0	empty
1629316_at	0	empty
1629317_at	0	empty
1629318_at	1	normal
1629319_at	1	normal
1629320_at	0	empty
1629321_at	0	empty
1629322_at	1	normal
1629323_at	0	empty
1629324_at	0	empty
1629325_at	3.5	high
1629326_s_at	0	empty
1629327_at	0	empty
1629328_at	0	empty
1629329_at	0	empty
1629330_at	0	empty
1629331_at	0	empty
1629332_at	0	empty
1629333_at	0	empty
1629334_at	0	empty
1629335_at	0	empty
1629336_at	0	empty
1629337_at	1	normal
1629338_at	0	empty
1629339_at	0	empty
1629340_s_at	0	empty
1629341_at	0	empty
1629342_s_at	0	empty
1629343_at	0	empty
1629344_at	0	empty
1629345_at	1	normal
1629346_at	0	empty
1629347_at	0	empty
1629348_at	0	empty
1629349_at	0	empty
1629350_at	0	empty
1629351_at	0	empty
1629352_at	MC	MC
1629353_at	1	normal
1629354_at	0	empty
1629355_at	0	empty
1629356_at	0.833333333	low
1629357_s_at	1	normal
1629358_s_at	0	empty
1629359_at	0	empty
1629360_at	0	empty
1629361_at	0	empty
1629362_at	1	normal
1629363_at	0	empty
1629364_at	0	empty
1629365_at	0	empty
1629366_at	0	empty
1629367_at	0	empty
1629368_at	0	empty
1629369_at	0	empty
1629370_at	0	empty
1629371_at	0	empty
1629372_a_at	MF	MF
1629373_at	0	empty
1629374_at	0	empty
1629375_at	0	empty
1629376_at	0	empty
1629377_at	0	empty
1629378_at	1	normal
1629379_at	0	empty
1629380_at	0	empty
1629381_at	0	empty
1629382_at	1	normal
1629383_a_at	1	normal
1629384_at	3.5	high
1629385_s_at	1	normal
1629386_at	0	empty
1629387_s_at	1	normal
1629388_s_at	0.833333333	low
1629389_a_at	MC	MC
1629390_at	0	empty
1629391_at	1	normal
1629392_at	0	empty
1629393_s_at	0	empty
1629394_at	0	empty
1629395_at	0	empty
1629396_a_at	2	high
1629397_at	0	empty
1629398_at	0.25	low
1629399_at	0.285714286	low
1629400_at	0	empty
1629401_s_at	0.666666667	low
1629402_at	0	empty
1629403_at	0	empty
1629404_at	0	empty
1629405_s_at	MC	MC
1629406_at	1.5	high
1629407_at	0	empty
1629408_s_at	1	normal
1629409_s_at	3.5	high
1629410_at	0	empty
1629411_at	1	normal
1629412_at	0	empty
1629413_at	0	empty
1629414_at	0	empty
1629415_x_at	3.5	high
1629416_s_at	0	empty
1629417_s_at	0	empty
1629418_s_at	1	normal
1629419_at	0	empty
1629420_at	0	empty
1629421_at	0	empty
1629422_at	0	empty
1629423_at	0.285714286	low
1629424_at	0	empty
1629425_at	0	empty
1629426_s_at	1	normal
1629427_at	0	empty
1629428_at	0.666666667	low
1629429_at	1	normal
1629430_s_at	0.25	low
1629431_at	0	empty
1629432_at	2	high
1629433_at	0	empty
1629434_at	0	empty
1629435_at	0	empty
1629436_at	0	empty
1629437_at	0	empty
1629438_at	0	empty
1629439_at	0	empty
1629440_at	0	empty
1629441_at	MC	MC
1629442_at	0	empty
1629443_at	0	empty
1629444_at	0	empty
1629445_at	1	normal
1629446_at	1	normal
1629447_at	0	empty
1629448_at	0	empty
1629449_at	0	empty
1629450_at	0	empty
1629451_at	0	empty
1629452_at	1	normal
1629453_at	0	empty
1629454_at	0	empty
1629455_at	0	empty
1629456_at	0	empty
1629457_at	0	empty
1629458_at	1	normal
1629459_at	0	empty
1629460_at	0	empty
1629461_at	0	empty
1629462_at	0	empty
1629463_at	0	empty
1629464_a_at	3	high
1629465_at	0	empty
1629466_at	0	empty
1629467_at	0	empty
1629468_at	0	empty
1629469_s_at	2	high
1629470_at	3.5	high
1629471_at	0.25	low
1629472_s_at	1	normal
1629473_at	1	normal
1629474_at	0	empty
1629475_at	0	empty
1629476_at	0	empty
1629477_at	0	empty
1629478_at	0	empty
1629479_a_at	0	empty
1629480_at	0	empty
1629481_at	0	empty
1629482_at	0	empty
1629483_at	0	empty
1629484_s_at	1	normal
1629485_at	0	empty
1629486_at	0	empty
1629487_at	0	empty
1629488_at	0	empty
1629489_at	0	empty
1629490_at	0	empty
1629491_at	0	empty
1629492_s_at	0	empty
1629493_at	0	empty
1629494_s_at	1.5	high
1629495_at	0	empty
1629496_at	1	normal
1629497_at	0	empty
1629498_at	0	empty
1629499_at	0.666666667	low
1629500_at	0	empty
1629501_at	0	empty
1629502_at	1	normal
1629503_s_at	0	empty
1629504_at	0	empty
1629505_at	0	empty
1629506_at	0	empty
1629507_a_at	0	empty
1629508_at	0	empty
1629509_s_at	0	empty
1629510_at	0.4	low
1629511_at	1	normal
1629512_at	0	empty
1629513_at	0	empty
1629514_at	0	empty
1629515_at	0	empty
1629516_at	0	empty
1629517_at	0.4	low
1629518_at	1	normal
1629519_at	0	empty
1629520_at	0	empty
1629521_at	0	empty
1629522_at	0	empty
1629523_at	0	empty
1629524_at	0	empty
1629525_at	0	empty
1629526_at	0	empty
1629527_a_at	0	empty
1629528_a_at	0	empty
1629529_at	0	empty
1629530_at	0	empty
1629531_at	0	empty
1629532_at	0	empty
1629533_at	0	empty
1629534_at	3.5	high
1629535_at	0	empty
1629536_at	0	empty
1629537_s_at	0	empty
1629538_s_at	0	empty
1629539_s_at	1	normal
1629540_a_at	0	empty
1629541_at	0	empty
1629542_at	0	empty
1629543_at	0	empty
1629544_at	0.285714286	low
1629545_at	1	normal
1629546_at	1	normal
1629547_at	0	empty
1629548_x_at	0	empty
1629549_s_at	0	empty
1629550_at	0.25	low
1629551_s_at	0	empty
1629552_at	0	empty
1629553_at	0	empty
1629554_at	0	empty
1629555_at	0	empty
1629556_at	0	empty
1629557_at	0	empty
1629558_at	0	empty
1629559_s_at	0	empty
1629560_at	0	empty
1629561_at	0	empty
1629562_at	0	empty
1629563_at	0	empty
1629564_at	0	empty
1629565_s_at	1	normal
1629566_at	0	empty
1629567_at	0	empty
1629568_at	0	empty
1629569_at	1	normal
1629570_at	0	empty
1629571_at	0	empty
1629572_a_at	1.5	high
1629573_at	1	normal
1629574_at	0	empty
1629575_at	0	empty
1629576_at	0.4	low
1629577_at	3.5	high
1629578_at	1	normal
1629579_at	1	normal
1629580_at	0	empty
1629581_at	1	normal
1629582_at	0	empty
1629583_at	0	empty
1629584_at	0	empty
1629585_at	0	empty
1629586_at	0	empty
1629587_at	0	empty
1629588_at	0	empty
1629589_at	0	empty
1629590_at	0	empty
1629591_at	0	empty
1629592_at	0.666666667	low
1629593_at	0	empty
1629594_s_at	0	empty
1629595_at	0	empty
1629596_s_at	1	normal
1629597_a_at	0	empty
1629598_at	1	normal
1629599_at	0	empty
1629600_at	0.666666667	low
1629601_at	0	empty
1629602_at	1	normal
1629603_at	0	empty
1629604_s_at	0	empty
1629605_at	0	empty
1629606_at	3.5	high
1629607_at	0	empty
1629608_a_at	0	empty
1629609_at	1	normal
1629610_at	0	empty
1629611_at	0	empty
1629612_at	0	empty
1629613_at	3.5	high
1629614_at	1	normal
1629615_at	0	empty
1629616_at	0	empty
1629617_at	0	empty
1629618_at	0	empty
1629619_at	0	empty
1629620_s_at	1	normal
1629621_a_at	0.833333333	low
1629622_at	0	empty
1629623_at	0	empty
1629624_at	0	empty
1629625_at	0	empty
1629626_s_at	0	empty
1629627_at	0	empty
1629628_at	0	empty
1629629_at	1	normal
1629630_at	0	empty
1629631_at	0.25	low
1629632_at	1	normal
1629633_at	0	empty
1629634_at	0	empty
1629635_at	0	empty
1629636_at	0	empty
1629637_at	0	empty
1629638_at	0	empty
1629639_at	0	empty
1629640_at	0	empty
1629641_s_at	0	empty
1629642_a_at	1	normal
1629643_at	0	empty
1629644_s_at	0	empty
1629645_at	0	empty
1629646_at	0	empty
1629647_at	1	normal
1629648_s_at	1	normal
1629649_at	0	empty
1629650_at	0.25	low
1629651_at	0	empty
1629652_at	0	empty
1629653_at	0	empty
1629654_at	0	empty
1629655_at	1	normal
1629656_at	0	empty
1629657_at	0	empty
1629658_at	3	high
1629659_s_at	0	empty
1629660_at	0	empty
1629661_at	0	empty
1629662_at	0	empty
1629663_at	1	normal
1629664_at	0	empty
1629665_s_at	0	empty
1629666_at	0	empty
1629667_at	0	empty
1629668_at	0	empty
1629669_x_at	MC	MC
1629670_at	0	empty
1629671_at	0	empty
1629672_at	0	empty
1629673_at	0	empty
1629674_s_at	1	normal
1629675_at	0	empty
1629676_at	1.7	high
1629677_at	0	empty
1629678_a_at	0	empty
1629679_at	0	empty
1629680_at	0	empty
1629681_x_at	2	high
1629682_at	0	empty
1629683_at	0	empty
1629684_at	0	empty
1629685_at	0	empty
1629686_at	0	empty
1629687_s_at	1	normal
1629688_at	1	normal
1629689_at	0	empty
1629690_at	1	normal
1629691_at	0	empty
1629692_at	0	empty
1629693_at	0	empty
1629694_at	0	empty
1629695_at	0	empty
1629696_a_at	1	normal
1629697_a_at	0	empty
1629698_at	0	empty
1629699_at	0	empty
1629700_at	0	empty
1629701_at	0	empty
1629702_a_at	0	empty
1629703_at	0	empty
1629704_at	0	empty
1629705_at	0	empty
1629706_at	0	empty
1629707_at	0	empty
1629708_at	0	empty
1629709_at	0.4	low
1629710_at	0	empty
1629711_at	0	empty
1629712_at	0	empty
1629713_at	0	empty
1629714_at	0	empty
1629715_at	1	normal
1629716_a_at	0	empty
1629717_at	0	empty
1629718_at	0	empty
1629719_at	0	empty
1629720_s_at	0	empty
1629721_at	0	empty
1629722_at	0	empty
1629723_at	0	empty
1629724_at	0	empty
1629725_at	0	empty
1629726_at	1	normal
1629727_at	0	empty
1629728_s_at	0	empty
1629729_at	0	empty
1629730_at	0	empty
1629731_at	0	empty
1629732_at	3	high
1629733_at	1.7	high
1629734_at	0	empty
1629735_s_at	0	empty
1629736_at	0	empty
1629737_at	0	empty
1629738_at	0	empty
1629739_s_at	0	empty
1629740_at	0	empty
1629741_at	0	empty
1629742_at	0	empty
1629743_at	0	empty
1629744_a_at	0	empty
1629745_at	0.25	low
1629746_at	0	empty
1629747_at	0	empty
1629748_s_at	0	empty
1629749_a_at	0	empty
1629750_at	0	empty
1629751_at	0	empty
1629752_at	0	empty
1629753_at	0	empty
1629754_s_at	1.7	high
1629755_at	0	empty
1629756_at	1	normal
1629757_at	0	empty
1629758_at	0	empty
1629759_at	1	normal
1629760_s_at	1	normal
1629761_at	0	empty
1629762_at	1	normal
1629763_at	0	empty
1629764_at	0	empty
1629765_at	0	empty
1629766_at	1	normal
1629767_s_at	1	normal
1629768_at	0	empty
1629769_at	0	empty
1629770_at	0	empty
1629771_at	0	empty
1629772_at	0	empty
1629773_at	0	empty
1629774_at	0	empty
1629775_at	0	empty
1629776_a_at	1	normal
1629777_at	0	empty
1629778_s_at	0	empty
1629779_at	1	normal
1629780_at	0	empty
1629781_at	0	empty
1629782_at	0	empty
1629783_s_at	0	empty
1629784_a_at	0	empty
1629785_a_at	0	empty
1629786_a_at	1	normal
1629787_at	3.5	high
1629788_at	0	empty
1629789_at	1	normal
1629790_at	0	empty
1629791_at	1.5	high
1629792_at	0	empty
1629793_at	0	empty
1629794_at	1	normal
1629795_at	0	empty
1629796_s_at	1	normal
1629797_at	0.666666667	low
1629798_at	0	empty
1629799_at	0	empty
1629800_at	0	empty
1629801_at	0	empty
1629802_at	0	empty
1629803_a_at	1	normal
1629804_s_at	0.833333333	low
1629805_at	0	empty
1629806_a_at	1	normal
1629807_at	0	empty
1629808_at	0	empty
1629809_at	0	empty
1629810_at	0	empty
1629811_at	1	normal
1629812_at	0	empty
1629813_at	0	empty
1629814_at	0	empty
1629815_at	0	empty
1629816_at	0	empty
1629817_at	0	empty
1629818_at	0	empty
1629819_s_at	1	normal
1629820_at	0	empty
1629821_at	1	normal
1629822_a_at	0	empty
1629823_at	1	normal
1629824_at	0	empty
1629825_a_at	0	empty
1629826_at	0	empty
1629827_s_at	0	empty
1629828_at	0	empty
1629829_at	0	empty
1629830_at	0	empty
1629831_at	0	empty
1629832_at	0	empty
1629833_at	0	empty
1629834_at	0	empty
1629835_at	0	empty
1629836_at	0	empty
1629837_at	1	normal
1629838_at	0	empty
1629839_a_at	0	empty
1629840_at	0	empty
1629841_at	0.833333333	low
1629842_at	1	normal
1629843_s_at	1.5	high
1629844_s_at	0	empty
1629845_at	0	empty
1629846_at	0	empty
1629847_at	3.5	high
1629848_s_at	0.285714286	low
1629849_at	0	empty
1629850_at	0	empty
1629851_at	0	empty
1629852_at	0	empty
1629853_at	3.5	high
1629854_at	0	empty
1629855_at	0	empty
1629856_at	0	empty
1629857_at	0.833333333	low
1629858_at	0	empty
1629859_s_at	3.5	high
1629860_at	0	empty
1629861_at	0	empty
1629862_at	0	empty
1629863_at	0	empty
1629864_at	0	empty
1629865_s_at	0	empty
1629866_at	2	high
1629867_a_at	1	normal
1629868_s_at	MC	MC
1629869_s_at	1	normal
1629870_at	0	empty
1629871_at	0	empty
1629872_at	0	empty
1629873_at	0	empty
1629874_at	0	empty
1629875_a_at	0	empty
1629876_at	0	empty
1629877_at	0	empty
1629878_at	0	empty
1629879_at	0	empty
1629880_at	0	empty
1629881_at	0	empty
1629882_at	2	high
1629883_at	0	empty
1629884_at	0	empty
1629885_at	0	empty
1629886_s_at	1	normal
1629887_at	1	normal
1629888_at	0	empty
1629889_s_at	0.25	low
1629890_a_at	0	empty
1629891_at	0	empty
1629892_at	0	empty
1629893_s_at	0	empty
1629894_at	0	empty
1629895_at	0	empty
1629896_at	0	empty
1629897_a_at	1	normal
1629898_s_at	MC	MC
1629899_at	0	empty
1629900_at	0	empty
1629901_at	1.5	high
1629902_at	MC	MC
1629903_at	1	normal
1629904_at	0	empty
1629905_s_at	1.5	high
1629906_s_at	0	empty
1629907_at	1	normal
1629908_at	0	empty
1629909_at	0	empty
1629910_at	0	empty
1629911_at	0	empty
1629912_at	0	empty
1629913_at	0	empty
1629914_at	0	empty
1629915_at	0	empty
1629916_at	3.5	high
1629917_at	0	empty
1629918_at	1	normal
1629919_at	0	empty
1629920_at	1	normal
1629921_a_at	1	normal
1629922_at	0.285714286	low
1629923_at	0	empty
1629924_at	1	normal
1629925_a_at	0	empty
1629926_at	1	normal
1629927_at	0	empty
1629928_a_at	0	empty
1629929_at	0	empty
1629930_s_at	0.285714286	low
1629931_at	0	empty
1629932_at	0	empty
1629933_at	0.666666667	low
1629934_at	0	empty
1629935_at	0	empty
1629936_at	1	normal
1629937_a_at	1	normal
1629938_at	0	empty
1629939_a_at	1	normal
1629940_at	0	empty
1629941_a_at	0.833333333	low
1629942_at	0	empty
1629943_at	0	empty
1629944_at	1	normal
1629945_at	1	normal
1629946_at	0	empty
1629947_at	0	empty
1629948_at	1	normal
1629949_at	2	high
1629950_at	0.666666667	low
1629951_at	0	empty
1629952_at	0	empty
1629953_at	0	empty
1629954_at	1	normal
1629955_at	0	empty
1629956_at	0.285714286	low
1629957_at	0	empty
1629958_at	0	empty
1629959_at	0	empty
1629960_s_at	0	empty
1629961_s_at	1	normal
1629962_at	0	empty
1629963_at	0.285714286	low
1629964_at	0	empty
1629965_at	1	normal
1629966_at	0	empty
1629967_s_at	1	normal
1629968_s_at	0	empty
1629969_at	0	empty
1629970_s_at	1	normal
1629971_at	0	empty
1629972_at	0	empty
1629973_at	0	empty
1629974_at	1	normal
1629975_at	0	empty
1629976_at	0	empty
1629977_at	0	empty
1629978_at	0	empty
1629979_at	0	empty
1629980_at	0	empty
1629981_at	1	normal
1629982_at	0	empty
1629983_at	1	normal
1629984_s_at	0	empty
1629985_at	0	empty
1629986_at	0	empty
1629987_s_at	0	empty
1629988_at	0	empty
1629989_at	0	empty
1629990_at	0	empty
1629991_a_at	0	empty
1629992_at	0	empty
1629993_at	0	empty
1629994_at	1	normal
1629995_at	0	empty
1629996_at	1	normal
1629997_at	0.666666667	low
1629998_at	0	empty
1629999_at	1	normal
1630000_at	1	normal
1630001_at	0	empty
1630002_s_at	0	empty
1630003_at	0	empty
1630004_at	0	empty
1630005_at	0	empty
1630006_at	0	empty
1630007_s_at	1	normal
1630008_at	0	empty
1630009_at	0	empty
1630010_a_at	0	empty
1630011_at	0	empty
1630012_at	0	empty
1630013_s_at	0	empty
1630014_at	0	empty
1630015_at	0	empty
1630016_at	0	empty
1630017_at	0	empty
1630018_at	0	empty
1630019_s_at	1	normal
1630020_at	0	empty
1630021_at	0	empty
1630022_at	0	empty
1630023_at	1	normal
1630024_at	0	empty
1630025_at	1	normal
1630026_s_at	0	empty
1630027_s_at	1	normal
1630028_at	0	empty
1630029_at	0	empty
1630030_at	MC	MC
1630031_at	3.5	high
1630032_at	0	empty
1630033_at	0	empty
1630034_at	0	empty
1630035_at	0	empty
1630036_at	0	empty
1630037_at	0	empty
1630038_at	1	normal
1630039_at	0	empty
1630040_at	0	empty
1630041_at	0	empty
1630042_at	0	empty
1630043_a_at	0	empty
1630044_s_at	1	normal
1630045_at	0	empty
1630046_at	0	empty
1630047_at	0	empty
1630048_at	0	empty
1630049_at	0	empty
1630050_at	1	normal
1630051_at	0	empty
1630052_s_at	0	empty
1630053_at	0	empty
1630054_at	0	empty
1630055_a_at	1	normal
1630056_at	1	normal
1630057_at	0	empty
1630058_at	0	empty
1630059_at	0	empty
1630060_at	0	empty
1630061_at	0	empty
1630062_a_at	1.7	high
1630063_a_at	MC	MC
1630064_at	0	empty
1630065_at	0	empty
1630066_at	0	empty
1630067_a_at	0	empty
1630068_at	0	empty
1630069_at	0	empty
1630070_at	0	empty
1630071_at	0	empty
1630072_a_at	1	normal
1630073_at	0	empty
1630074_at	0	empty
1630075_s_at	1	normal
1630076_at	0	empty
1630077_at	0	empty
1630078_a_at	2	high
1630079_at	1	normal
1630080_at	1	normal
1630081_at	0	empty
1630082_at	0	empty
1630083_at	0.285714286	low
1630084_at	0	empty
1630085_s_at	2	high
1630086_at	0	empty
1630087_at	0	empty
1630088_at	0	empty
1630089_at	0	empty
1630090_at	0.4	low
1630091_at	0	empty
1630092_at	0	empty
1630093_at	1	normal
1630094_at	1	normal
1630095_a_at	1	normal
1630096_at	0	empty
1630097_s_at	0	empty
1630098_a_at	1	normal
1630099_at	0	empty
1630100_at	0	empty
1630101_s_at	1	normal
1630102_at	0	empty
1630103_at	0	empty
1630104_at	0	empty
1630105_at	0	empty
1630106_at	0	empty
1630107_at	0	empty
1630108_a_at	0	empty
1630109_at	0	empty
1630110_at	0.833333333	low
1630111_at	0	empty
1630112_at	0	empty
1630113_at	0	empty
1630114_at	0	empty
1630115_at	0	empty
1630116_at	0	empty
1630117_at	0	empty
1630118_s_at	1	normal
1630119_s_at	0.833333333	low
1630120_s_at	3	high
1630121_at	0	empty
1630122_at	0	empty
1630123_at	0	empty
1630124_at	MC	MC
1630125_s_at	0	empty
1630126_at	0	empty
1630127_at	2	high
1630128_at	0	empty
1630129_at	0.833333333	low
1630130_at	0	empty
1630131_at	1	normal
1630132_at	1	normal
1630133_at	0	empty
1630134_at	0	empty
1630135_at	0	empty
1630136_at	0	empty
1630137_at	0	empty
1630138_at	0	empty
1630139_at	0	empty
1630140_at	0	empty
1630141_at	1	normal
1630142_at	1	normal
1630143_at	0	empty
1630144_at	0	empty
1630145_s_at	1	normal
1630146_at	MC	MC
1630147_at	0	empty
1630148_at	0	empty
1630149_at	3.5	high
1630150_s_at	0.4	low
1630151_at	0	empty
1630152_at	0	empty
1630153_a_at	0	empty
1630154_at	0	empty
1630155_at	1	normal
1630156_at	0	empty
1630157_a_at	0	empty
1630158_at	0	empty
1630159_at	0	empty
1630160_at	0.666666667	low
1630161_at	0	empty
1630162_at	0	empty
1630163_at	0	empty
1630164_at	0	empty
1630165_s_at	1	normal
1630166_s_at	0	empty
1630167_at	0	empty
1630168_at	0	empty
1630169_a_at	0	empty
1630170_at	0	empty
1630171_at	0	empty
1630172_at	0	empty
1630173_a_at	1	normal
1630174_s_at	0	empty
1630175_s_at	0	empty
1630176_at	0	empty
1630177_at	1	normal
1630178_at	0	empty
1630179_at	0	empty
1630180_at	0	empty
1630181_at	0	empty
1630182_at	0	empty
1630183_at	0	empty
1630184_at	0	empty
1630185_x_at	1	normal
1630186_at	0	empty
1630187_a_at	0	empty
1630188_at	0	empty
1630189_at	0	empty
1630190_at	0	empty
1630191_at	0	empty
1630192_at	0	empty
1630193_at	0	empty
1630194_at	0	empty
1630195_at	0	empty
1630196_at	0	empty
1630197_at	0	empty
1630198_at	0	empty
